transaction_id,timestamp,customer_id,amount,merchant_category,location,device_type,transaction_hour,day_of_week,days_since_last_tx,avg_transaction_amount,transaction_count_24h,is_international,is_night,is_fraud,log_amount,amount_normalized,is_weekend
TX_00010833,2026-04-08 23:39:45.348404,CUST_000716,164.4578669573138,healthcare,Houston,mobile,23,2,1.3475295316798295,217.70457957366136,3,0,1,0,5.108716582087702,0.7554175813819696,0
TX_00010834,2026-04-08 23:43:16.348404,CUST_000292,162.79422177532783,gas_station,Chicago,tablet,23,2,1.681743964551578,327.2277485296357,1,0,1,0,5.098610894699854,0.4974951620295863,0
TX_00010835,2026-04-08 23:43:19.348404,CUST_000101,265.9127758828861,healthcare,San Diego,tablet,23,2,1.8575621347717093,195.67655729670423,2,0,1,0,5.586921922941464,1.3589403838482437,0
TX_00010836,2026-04-08 23:43:25.348404,CUST_000165,53.47087564897795,healthcare,Dallas,mobile,23,2,0.7836309791982788,4.520370774563725,1,0,1,0,3.9976661670691582,11.828869425902036,0
TX_00010837,2026-04-08 23:43:53.348404,CUST_000077,217.4753361259104,entertainment,San Antonio,tablet,23,2,0.12922991806166864,135.03807080286555,0,0,1,0,5.3866731300221415,1.6104742524305635,0
TX_00010838,2026-04-08 23:45:00.348404,CUST_000263,223.80074400856074,grocery,San Antonio,tablet,23,2,1.7450263256877718,122.03463338797857,1,0,1,0,5.415214427660682,1.8339117166603212,0
TX_00010839,2026-04-08 23:45:05.348404,CUST_000039,71.04640646023562,restaurant,Houston,desktop,23,2,1.4570934011131287,73.00864952901533,1,0,1,0,4.277310445563055,0.9731231425120407,0
TX_00010840,2026-04-08 23:46:43.348404,CUST_000883,176.76445639849123,retail,Philadelphia,mobile,23,2,0.7026333614070379,59.98494599207983,3,0,1,0,5.180459395325567,2.9468136292367504,0
TX_00010841,2026-04-08 23:47:15.348404,CUST_000078,321.7440591054076,healthcare,San Antonio,mobile,23,2,3.604789339449859,22.193071198509298,1,0,1,0,5.776859622447835,14.497500423781773,0
TX_00010842,2026-04-08 23:47:42.348404,CUST_000845,79.27853752087357,entertainment,New York,mobile,23,2,0.489836248376677,122.15243144453878,1,0,1,0,4.385502306533422,0.649013176269591,0
TX_00010843,2026-04-08 23:48:47.348404,CUST_000378,219.5150545444008,online,Los Angeles,tablet,23,2,3.870944665719935,250.84947033730896,4,0,1,0,5.395965967134079,0.8750867771386011,0
TX_00010844,2026-04-08 23:50:08.348404,CUST_000074,55.71795755675211,healthcare,Dallas,mobile,23,2,1.062788607923087,113.60415255775845,1,0,1,0,4.038090872350421,0.4904570502246744,0
TX_00010845,2026-04-08 23:51:12.348404,CUST_000138,49.72079426300789,healthcare,Phoenix,desktop,23,2,0.535351665833331,129.90745985337202,2,0,1,0,3.926335969765977,0.382740100677269,0
TX_00010846,2026-04-08 23:51:51.348404,CUST_000878,281.6906529692411,gas_station,San Diego,mobile,23,2,3.295726833710253,93.3638179622031,3,1,1,0,5.644353200726129,3.017128681297922,0
TX_00010847,2026-04-08 23:51:51.348404,CUST_000208,323.11618499436804,online,Houston,tablet,23,2,4.282232533886747,109.35578914888184,4,1,1,0,5.781102047173902,2.9547240937968384,0
TX_00010848,2026-04-08 23:51:52.348404,CUST_000516,219.07206306866513,entertainment,San Antonio,tablet,23,2,0.9682635934893454,155.99075623490845,1,0,1,0,5.393955052119516,1.4043913136670851,0
TX_00010849,2026-04-08 23:52:43.348404,CUST_000792,518.769007837277,online,San Antonio,desktop,23,2,0.01363979613058573,85.0830990087927,2,0,1,0,6.253384497184907,6.097203955672396,0
TX_00010850,2026-04-08 23:53:36.348404,CUST_000994,63.035323654643925,travel,Los Angeles,tablet,23,2,0.9933236130754476,119.68668670843772,2,0,1,0,4.159434863204981,0.5266694683277587,0
TX_00010851,2026-04-08 23:54:05.348404,CUST_000356,77.7637540472226,restaurant,Dallas,tablet,23,2,0.38888090757725163,316.68319048634214,1,0,1,0,4.366452917023315,0.24555693634322023,0
TX_00010852,2026-04-08 23:56:06.348404,CUST_000318,72.98167349562216,grocery,Los Angeles,desktop,23,2,5.381104859788629,51.057797575967825,2,0,1,0,4.303817407067926,1.4293932946683463,0
TX_00010853,2026-04-08 23:56:41.348404,CUST_000086,192.61563806289098,retail,Los Angeles,tablet,23,2,4.237414484354116,405.7339923699043,2,0,1,0,5.265874946698581,0.4747337952578667,0
TX_00010854,2026-04-08 23:57:56.348404,CUST_000843,86.62237045024258,education,Chicago,tablet,23,2,0.5633323164991039,505.03041642183126,1,0,1,0,4.473036335777425,0.1715191157474572,0
TX_00010855,2026-04-08 23:59:12.348404,CUST_000897,57.16865464604421,gas_station,New York,mobile,23,2,2.080059780740356,144.86370603837244,4,0,1,0,4.06334662968623,0.3946375266065677,0
TX_00010856,2026-04-09 00:00:05.348404,CUST_000906,202.2723358929535,grocery,Philadelphia,mobile,0,3,0.01705394279822637,354.92842288102077,5,0,1,0,5.314546636082318,0.569896133567075,0
TX_00010857,2026-04-09 00:00:53.348404,CUST_000533,51.218589370445656,retail,Philadelphia,tablet,0,3,0.9235353078687885,159.7586341007509,0,0,1,0,3.9554385497013254,0.32059982021469297,0
TX_00010858,2026-04-09 00:01:25.348404,CUST_000215,198.73611121923105,online,New York,tablet,0,3,4.356599700904788,236.58914100421407,2,1,1,0,5.296997051411639,0.8400052106182304,0
TX_00010859,2026-04-09 00:01:42.348404,CUST_000077,126.73472387619469,restaurant,Chicago,tablet,0,3,1.6409511716291263,272.14486766144665,3,0,1,0,4.849955643665228,0.4656884583759819,0
TX_00010860,2026-04-09 00:01:47.348404,CUST_000087,83.41344346246478,retail,Austin,desktop,0,3,3.866821762573114,232.8086804211473,3,1,1,0,4.435726671648389,0.3582918098739753,0
TX_00010861,2026-04-09 00:03:12.348404,CUST_000612,198.61890832515175,entertainment,San Diego,tablet,0,3,3.599562211095682,76.03199629667516,0,1,1,0,5.2964100904785925,2.61230689708771,0
TX_00010862,2026-04-09 00:03:46.348404,CUST_000168,214.69403528877797,entertainment,San Antonio,mobile,0,3,3.680631175096159,233.038197226171,4,0,1,0,5.373860900202278,0.9212825959188594,0
TX_00010863,2026-04-09 00:04:37.348404,CUST_000181,176.1246718625786,education,Houston,mobile,0,3,0.06511248620188614,109.47823662137682,0,1,1,0,5.176853845433707,1.60876423751411,0
TX_00010864,2026-04-09 00:06:13.348404,CUST_000108,473.8113052347682,travel,Chicago,desktop,0,3,1.1886092818247358,137.98044625538185,0,0,1,0,6.1629174729717775,3.4339018179272447,0
TX_00010865,2026-04-09 00:06:33.348404,CUST_000234,15.374249472955333,education,Los Angeles,tablet,0,3,0.2823176592261537,332.4567746173605,5,0,1,0,2.795709946758268,0.04624435609907558,0
TX_00010866,2026-04-09 00:07:26.348404,CUST_000230,253.18005518636573,healthcare,Chicago,tablet,0,3,0.11140086203704225,45.06783976522692,4,0,1,0,5.538042894569196,5.617754401037708,0
TX_00010867,2026-04-09 00:07:48.348404,CUST_000617,99.20899877249514,healthcare,New York,tablet,0,3,2.6226340290062575,219.91950765991984,1,0,1,0,4.607257992726992,0.4511150458098988,0
TX_00010868,2026-04-09 00:07:57.348404,CUST_000767,259.9931977599578,education,San Diego,tablet,0,3,0.22613841558749834,49.52691175383377,2,0,1,0,5.564494344760684,5.249533810067055,0
TX_00010869,2026-04-09 00:09:52.348404,CUST_000213,302.55342845365607,online,Dallas,tablet,0,3,0.3286498970478302,41.53346580003662,1,0,1,0,5.715557636039612,7.284569746967499,0
TX_00010870,2026-04-09 00:10:02.348404,CUST_000534,69.85866649910419,restaurant,Houston,tablet,0,3,0.29904853631721073,313.31915224972687,7,0,1,0,4.260687280449979,0.22296328200015128,0
TX_00010871,2026-04-09 00:10:13.348404,CUST_000113,216.34216502648994,healthcare,New York,mobile,0,3,4.303069407903647,314.88540476483365,4,0,1,0,5.381472909057852,0.6870504690049419,0
TX_00010872,2026-04-09 00:10:20.348404,CUST_000979,34.75853992405773,online,San Antonio,desktop,0,3,4.021548733193662,247.88044957325678,1,0,1,0,3.5767891196075943,0.14022299856199608,0
TX_00010873,2026-04-09 00:11:43.348404,CUST_000220,211.5672631215006,entertainment,Austin,mobile,0,3,0.40325427146950743,4.291926662138532,3,0,1,0,5.359258470615154,49.294240040924485,0
TX_00010874,2026-04-09 00:12:37.348404,CUST_000407,34.49980064352782,entertainment,San Diego,tablet,0,3,0.6095472344800804,87.24962993335866,0,0,1,0,3.5695270807903294,0.3954148650243995,0
TX_00010875,2026-04-09 00:14:06.348404,CUST_000739,63.271601469087344,education,San Diego,mobile,0,3,7.257012848652482,109.87280877840989,5,1,1,0,4.163117876905135,0.5758622371863881,0
TX_00010876,2026-04-09 00:16:20.348404,CUST_000097,175.26616667825454,gas_station,New York,desktop,0,3,0.1626988306879242,48.878137946320464,4,0,1,0,5.171995163319889,3.5857783058498964,0
TX_00010877,2026-04-09 00:18:07.348404,CUST_000068,467.01025510699685,entertainment,Chicago,mobile,0,3,0.1230277374676649,290.5100905900974,0,0,1,0,6.148490208299357,1.6075526125732302,0
TX_00010878,2026-04-09 00:18:07.348404,CUST_000142,14.082195245966542,entertainment,Dallas,tablet,0,3,3.0250041454507914,66.24629399929631,0,0,1,0,2.7135149253249957,0.2125733289490296,0
TX_00010879,2026-04-09 00:18:33.348404,CUST_000914,87.46139986896183,education,San Diego,tablet,0,3,0.9434841793940212,53.797650315088205,1,0,1,0,4.48256629719584,1.6257475811063857,0
TX_00010880,2026-04-09 00:21:07.348404,CUST_000474,163.1761466945652,entertainment,Austin,mobile,0,3,7.016223300746164,191.23041427064376,4,0,1,0,5.100939916639611,0.8532959953934208,0
TX_00010881,2026-04-09 00:21:27.348404,CUST_000587,88.03397271833244,grocery,Dallas,mobile,0,3,0.08466180553058852,80.04162063874642,1,0,1,0,4.489018012833466,1.0998524519594384,0
TX_00010882,2026-04-09 00:23:06.348404,CUST_000462,242.21821255923234,online,San Antonio,tablet,0,3,0.45659962413867394,372.1302025372253,4,0,1,0,5.4939590344560045,0.6508964091271322,0
TX_00010883,2026-04-09 00:25:10.348404,CUST_000850,256.00291448496813,utilities,Chicago,tablet,0,3,1.7493341640939586,224.04393774716004,2,1,1,0,5.549087425239354,1.1426460231826254,0
TX_00010884,2026-04-09 00:25:41.348404,CUST_000063,186.63038268784015,entertainment,Phoenix,mobile,0,3,1.3045279929738134,126.00320253593777,0,0,1,0,5.234473978084903,1.4811558669281497,0
TX_00010885,2026-04-09 00:25:51.348404,CUST_000118,53.27768549523721,utilities,San Diego,tablet,0,3,1.6747936196187938,41.404022387249924,7,0,1,0,3.9941131939550703,1.2867755938525358,0
TX_00010886,2026-04-09 00:28:13.348404,CUST_000208,21.410346818484122,retail,Dallas,mobile,0,3,0.8647449143227155,229.57727197824886,3,0,1,0,3.1095227637521687,0.09325987121457141,0
TX_00010887,2026-04-09 00:29:14.348404,CUST_000108,159.80239679465174,gas_station,Los Angeles,desktop,0,3,1.1455304534114912,147.54361075583378,2,0,1,0,5.080176262073158,1.0830858481503798,0
TX_00010888,2026-04-09 00:29:22.348404,CUST_000683,85.80275860579391,utilities,San Antonio,desktop,0,3,0.580482336388998,561.801482702348,2,0,1,0,4.463638402334035,0.15272789632570918,0
TX_00010889,2026-04-09 00:29:53.348404,CUST_000662,89.82653941135271,healthcare,Austin,desktop,0,3,0.8222497991034904,273.5636127700248,2,0,1,0,4.508951527166522,0.3283570446441892,0
TX_00010890,2026-04-09 00:31:40.348404,CUST_000028,167.51464458960413,healthcare,Chicago,mobile,0,3,0.4696574241070945,444.86150013328876,3,0,1,0,5.127022657526833,0.37655460079016423,0
TX_00010891,2026-04-09 00:32:12.348404,CUST_000289,95.71159940559697,healthcare,New York,tablet,0,3,1.775484858943185,200.84050096016685,3,1,1,0,4.5717333477536,0.47655527121284996,0
TX_00010892,2026-04-09 00:32:29.348404,CUST_000914,60.27554493738694,grocery,Dallas,tablet,0,3,0.7385088639633258,646.9168815231756,2,0,1,0,4.115380822681639,0.09317355391231599,0
TX_00010893,2026-04-09 00:34:33.348404,CUST_000239,66.49482484101122,education,Dallas,tablet,0,3,5.13444478323243,160.41900928468849,2,0,1,0,4.212050925917208,0.41450714062823946,0
TX_00010894,2026-04-09 00:35:15.348404,CUST_000777,30.335305047032936,restaurant,New York,desktop,0,3,1.6903897758201056,72.56499671605206,2,0,1,0,3.4447454186550375,0.4180432222127074,0
TX_00010895,2026-04-09 00:35:28.348404,CUST_000331,51.57184889677593,restaurant,Austin,mobile,0,3,4.853511497634549,108.95814230749181,1,1,1,0,3.9621807844007626,0.47331798986838935,0
TX_00010896,2026-04-09 00:35:45.348404,CUST_000471,121.78104679615163,restaurant,Phoenix,mobile,0,3,0.8784116929667062,25.18120113250344,5,1,1,0,4.810402661750199,4.836188955218615,0
TX_00010897,2026-04-09 00:37:22.348404,CUST_000232,290.2049331150671,restaurant,Philadelphia,tablet,0,3,3.8739415541326627,183.8406646755028,2,0,1,0,5.67402725682144,1.5785676886411821,0
TX_00010898,2026-04-09 00:38:37.348404,CUST_000603,212.29511388323587,healthcare,Los Angeles,tablet,0,3,2.5464523691296677,56.30441228845874,1,0,1,0,5.36267671796334,3.7704880533270755,0
TX_00010899,2026-04-09 00:40:26.348404,CUST_000462,33.80738369879219,grocery,Phoenix,mobile,0,3,0.10354960023562126,221.28544427441523,1,0,1,0,3.5498295395270922,0.15277725929803038,0
TX_00010900,2026-04-09 00:40:28.348404,CUST_000974,149.34624960997644,grocery,Philadelphia,tablet,0,3,0.03267162551890047,274.97644333245717,2,0,1,0,5.012940964726856,0.5431237956242347,0
TX_00010901,2026-04-09 00:40:56.348404,CUST_000915,141.9162854925211,travel,San Antonio,desktop,0,3,1.3482745138705092,82.88581553724684,4,0,1,0,4.962259042700759,1.7121902532134394,0
TX_00010902,2026-04-09 00:41:16.348404,CUST_000032,96.00906638560463,online,San Diego,tablet,0,3,1.3017597592666081,81.1939204751652,2,0,1,0,4.574804442028363,1.1824661972686852,0
TX_00010903,2026-04-09 00:42:30.348404,CUST_000466,166.399423330331,online,Dallas,tablet,0,3,1.0575771834307104,82.63965556262733,3,1,1,0,5.120382713188814,2.0135541732047453,0
TX_00010904,2026-04-09 00:43:07.348404,CUST_000459,118.65751437309137,entertainment,Austin,tablet,0,3,5.178888743937194,29.751511254049706,3,0,1,0,4.784633615333395,3.9882852793550105,0
TX_00010905,2026-04-09 00:44:03.348404,CUST_000751,74.6903672526502,entertainment,Dallas,desktop,0,3,1.6558615509452115,99.53960908561149,3,0,1,0,4.326650903372328,0.7503582537521412,0
TX_00010906,2026-04-09 00:45:04.348404,CUST_000851,37.043405528653736,online,Houston,tablet,0,3,1.2069320235874466,249.2112491347908,3,0,1,0,3.6387277586083924,0.14864259000049426,0
TX_00010907,2026-04-09 00:46:49.348404,CUST_000520,193.40441971072667,healthcare,Dallas,mobile,0,3,0.19454955493859605,193.6353805960994,2,0,1,0,5.269940626905382,0.9988072381986096,0
TX_00010908,2026-04-09 00:46:54.348404,CUST_000333,73.62581328895251,restaurant,Houston,desktop,0,3,0.0327678434825786,235.93529132552933,3,0,1,0,4.312486469997802,0.3120593484565564,0
TX_00010909,2026-04-09 00:47:09.348404,CUST_000692,286.3006347737617,restaurant,Austin,tablet,0,3,0.12949708930738826,84.59316786214958,1,0,1,0,5.660529175428545,3.3844415809124015,0
TX_00010910,2026-04-09 00:48:52.348404,CUST_000786,185.206159910221,gas_station,Chicago,tablet,0,3,6.596867114402818,82.00113692389401,2,0,1,0,5.226854446520364,2.258580391173265,0
TX_00010911,2026-04-09 00:49:32.348404,CUST_000175,60.3295725014228,restaurant,Philadelphia,mobile,0,3,1.3295704045564944,104.79243854010375,1,0,1,0,4.1162621491492715,0.5757053976593441,0
TX_00010912,2026-04-09 00:50:29.348404,CUST_000429,137.03179329447835,utilities,San Diego,mobile,0,3,5.55777181795724,253.18326686929817,1,1,1,0,4.927484044814253,0.5412355839662139,0
TX_00010913,2026-04-09 00:50:36.348404,CUST_000688,807.8135190713459,travel,New York,tablet,0,3,1.406180205365546,20.40638073288221,4,0,1,0,6.6955683825410315,39.586320065549906,0
TX_00010914,2026-04-09 00:51:13.348404,CUST_000680,292.97778189969046,healthcare,Dallas,desktop,0,3,2.4455999617117707,87.92361131822959,4,0,1,0,5.683504192713231,3.332185490417249,0
TX_00010915,2026-04-09 00:51:34.348404,CUST_000247,133.29983603954463,retail,Austin,desktop,0,3,1.7856661362985131,119.00962480778055,0,0,1,0,4.90007488267621,1.1200760968270007,0
TX_00010916,2026-04-09 00:52:08.348404,CUST_000307,592.1135077735169,online,San Diego,mobile,0,3,0.32808568751236244,84.13174824261,3,1,1,0,6.385385793452167,7.037931816964557,0
TX_00010917,2026-04-09 00:53:07.348404,CUST_000652,68.55810760744401,healthcare,Chicago,tablet,0,3,0.20665274006403905,129.31355625080704,0,0,1,0,4.242162483932634,0.5301695320672627,0
TX_00010918,2026-04-09 00:53:52.348404,CUST_000901,89.88288662813781,education,Houston,mobile,0,3,2.35008567267382,300.8413998163014,2,0,1,0,4.509571717542105,0.2987716673404051,0
TX_00010919,2026-04-09 00:54:45.348404,CUST_000544,138.88153653155007,entertainment,Chicago,desktop,0,3,1.2450280900510002,315.9892485827053,1,0,1,0,4.940795896775608,0.43951348710271065,0
TX_00010920,2026-04-09 00:55:11.348404,CUST_000790,17.896539395843213,entertainment,Philadelphia,tablet,0,3,1.1837311270292137,249.99394031632815,2,0,1,0,2.9389788045515717,0.07158789278331286,0
TX_00010921,2026-04-09 00:55:50.348404,CUST_000466,151.19481999872,gas_station,New York,mobile,0,3,0.2018016675125452,124.17377050964478,0,0,1,0,5.0251614106744285,1.217606740764761,0
TX_00010922,2026-04-09 00:58:42.348404,CUST_000075,179.15695777995882,retail,San Antonio,desktop,0,3,0.28136216732638686,149.98779551983742,2,0,1,0,5.1938284585962675,1.1944769049976702,0
TX_00010923,2026-04-09 00:58:54.348404,CUST_000333,177.14952907422898,retail,Chicago,desktop,0,3,0.9335133367943571,304.38134245795766,2,0,1,0,5.182623248625556,0.5819986456584394,0
TX_00010924,2026-04-09 00:59:58.348404,CUST_000131,229.82119216325927,education,San Diego,mobile,0,3,0.04635906148619803,114.46239874663343,3,0,1,0,5.441643350883432,2.0078313461871145,0
TX_00010925,2026-04-09 01:00:05.348404,CUST_000707,166.7334012963087,entertainment,Phoenix,tablet,1,3,0.1998109969943136,132.0537068750274,0,1,1,0,5.122375821902709,1.2626181062384063,0
TX_00010926,2026-04-09 01:00:39.348404,CUST_000085,244.11379988476594,gas_station,Dallas,mobile,1,3,1.8978963294277738,253.45001518856296,1,0,1,0,5.501722592028528,0.9631634849307426,0
TX_00010927,2026-04-09 01:01:32.348404,CUST_000885,374.5115042062333,retail,San Diego,mobile,1,3,5.610802810387342,42.747642410803735,1,0,1,0,5.928289107768795,8.760986175733096,0
TX_00010928,2026-04-09 01:02:10.348404,CUST_000361,33.43383659152165,retail,Houston,desktop,1,3,4.5906419647644086,302.97481259776407,4,0,1,0,3.5390397027869316,0.11035186821258681,0
TX_00010929,2026-04-09 01:02:32.348404,CUST_000105,103.95032159739094,retail,Houston,mobile,1,3,0.026885019149340723,416.5833229002146,1,0,1,0,4.653487110553428,0.24953068421870178,0
TX_00010930,2026-04-09 01:03:13.348404,CUST_000583,173.75820169997925,grocery,Phoenix,tablet,1,3,5.167031737427836,198.42651939286102,2,0,1,0,5.163403313918019,0.8756803386545252,0
TX_00010931,2026-04-09 01:05:33.348404,CUST_000069,30.56450753596892,grocery,Austin,desktop,1,3,2.750418237417492,63.40408743631207,2,0,1,0,3.4520333101128653,0.4820589455951126,0
TX_00010932,2026-04-09 01:06:28.348404,CUST_000757,303.4103028688712,gas_station,Houston,mobile,1,3,0.25763022028662824,30.063097922431975,3,0,1,0,5.718376471895931,10.092449675403467,0
TX_00010933,2026-04-09 01:07:45.348404,CUST_000437,195.10110448342658,travel,Dallas,desktop,1,3,1.0305983026562398,21.4608306757364,1,0,1,0,5.278630365432368,9.091032282548491,0
TX_00010934,2026-04-09 01:08:24.348404,CUST_000514,71.78611190005729,entertainment,Los Angeles,tablet,1,3,1.2291143698532458,191.5363277024435,3,0,1,0,4.287525166400005,0.3747911049624948,0
TX_00010935,2026-04-09 01:09:22.348404,CUST_000122,75.2409516060892,education,Los Angeles,desktop,1,3,1.9870490045784397,190.0163002292279,1,0,1,0,4.333898740984855,0.3959710378284473,0
TX_00010936,2026-04-09 01:09:51.348404,CUST_000893,194.26920631170347,travel,San Diego,tablet,1,3,4.672749612349181,43.13334256890088,1,0,1,0,5.274379151675617,4.503921902212408,0
TX_00010937,2026-04-09 01:10:34.348404,CUST_000853,105.12968976859113,online,Houston,mobile,1,3,3.6703876559022337,100.17203488709808,2,1,1,0,4.664661834643021,1.0494914063299277,0
TX_00010938,2026-04-09 01:10:38.348404,CUST_000573,89.26356087312568,entertainment,Phoenix,tablet,1,3,2.1262763503690767,146.3777362143717,2,0,1,0,4.502733844907242,0.6098165143256368,0
TX_00010939,2026-04-09 01:11:05.348404,CUST_000138,421.66544056958315,travel,San Antonio,mobile,1,3,2.7442085306796473,168.01510920734881,2,0,1,0,6.046580945464246,2.509687626064644,0
TX_00010940,2026-04-09 01:12:38.348404,CUST_000086,231.54819966935196,healthcare,Chicago,mobile,1,3,0.10671493620230665,36.137774708822164,1,0,1,0,5.449097513947393,6.4073729369070715,0
TX_00010941,2026-04-09 01:14:18.348404,CUST_000535,5.0,entertainment,Austin,desktop,1,3,0.5623048502498735,23.542305298385845,0,0,1,0,1.791759469228055,0.2123836190478262,0
TX_00010942,2026-04-09 01:15:55.348404,CUST_000144,14.95810226882291,entertainment,Houston,desktop,1,3,5.918523703879448,121.55297121714008,1,0,1,0,2.7699666794896243,0.12305830222859811,0
TX_00010943,2026-04-09 01:16:02.348404,CUST_000392,96.13152653215298,gas_station,San Antonio,tablet,1,3,0.001281485160755103,200.6148890692158,0,0,1,0,4.576066003672422,0.4791844063926175,0
TX_00010944,2026-04-09 01:20:24.348404,CUST_000776,115.12578293795805,healthcare,Austin,mobile,1,3,0.5937068181108351,370.6041851634908,1,0,1,0,4.754673939311128,0.31064350470616164,0
TX_00010945,2026-04-09 01:21:32.348404,CUST_000864,197.4432052798071,retail,San Diego,desktop,1,3,0.39235222458389574,116.82979438416469,2,0,1,0,5.290502939690059,1.6900072992559243,0
TX_00010946,2026-04-09 01:21:47.348404,CUST_000195,89.5208740029444,entertainment,Los Angeles,desktop,1,3,3.1823689549954812,141.81833921652125,3,0,1,0,4.505580476076042,0.6312362314881458,0
TX_00010947,2026-04-09 01:21:52.348404,CUST_000803,58.73458427552632,restaurant,Los Angeles,desktop,1,3,0.4587240726165186,66.37631013967311,1,0,1,0,4.089911153766043,0.8848726925605446,0
TX_00010948,2026-04-09 01:21:54.348404,CUST_000723,137.05265481687232,retail,Houston,tablet,1,3,0.136788342573417,63.72779634716382,1,0,1,0,4.927635169026982,2.150594601926351,0
TX_00010949,2026-04-09 01:23:28.348404,CUST_000456,79.50106244047798,utilities,Austin,mobile,1,3,0.02380408214816737,176.92602442290666,4,0,1,0,4.388270382355785,0.4493463451733161,0
TX_00010950,2026-04-09 01:27:47.348404,CUST_000405,29.64656045699548,gas_station,San Antonio,tablet,1,3,1.7505157416432757,379.3949983107483,2,0,1,0,3.4225204360849375,0.07814167447909551,0
TX_00010951,2026-04-09 01:30:30.348404,CUST_000670,194.84832296003805,grocery,Phoenix,desktop,1,3,0.9966124837203444,124.49604247523249,0,0,1,0,5.277340497195618,1.5650965210303902,0
TX_00010952,2026-04-09 01:30:39.348404,CUST_000243,152.00980421573217,healthcare,Philadelphia,mobile,1,3,2.600633131042963,174.2914262847806,0,0,1,0,5.030501999180797,0.8721588173095689,0
TX_00010953,2026-04-09 01:30:40.348404,CUST_000916,284.6361504146881,retail,Dallas,desktop,1,3,3.1810212590530935,101.09395195168544,0,0,1,0,5.654718799537467,2.815560623752454,0
TX_00010954,2026-04-09 01:30:49.348404,CUST_000674,78.10957175459103,retail,Houston,mobile,1,3,0.05710658905678454,98.11331955972605,2,0,1,0,4.370833875728184,0.7961158801383962,0
TX_00010955,2026-04-09 01:32:08.348404,CUST_000456,60.03008005107795,restaurant,New York,desktop,1,3,1.9658887449533273,189.48374612772656,1,0,1,0,4.111366858223215,0.3168085985096214,0
TX_00010956,2026-04-09 01:33:53.348404,CUST_000163,149.563905741293,gas_station,San Antonio,desktop,1,3,0.9604315438768065,158.32511167776076,1,0,1,0,5.014387616927888,0.9446631943371091,0
TX_00010957,2026-04-09 01:35:39.348404,CUST_000658,312.4795988167948,retail,Phoenix,desktop,1,3,2.7298347174868454,246.68328664801976,3,0,1,0,5.747734282410956,1.2667238346903353,0
TX_00010958,2026-04-09 01:35:49.348404,CUST_000160,119.80208561607613,utilities,Austin,mobile,1,3,8.968327332882726,408.62474493189865,1,0,1,0,4.794153550385419,0.2931836289944759,0
TX_00010959,2026-04-09 01:37:22.348404,CUST_000988,408.31736498884374,utilities,Dallas,tablet,1,3,6.35976519183485,138.07863125499992,1,1,1,0,6.01449080866447,2.957136533565242,0
TX_00010960,2026-04-09 01:37:56.348404,CUST_000537,160.5556040072097,grocery,Austin,desktop,1,3,0.855600636044504,121.16777359089562,2,0,1,0,5.084849380664275,1.3250685330680503,0
TX_00010961,2026-04-09 01:38:01.348404,CUST_000026,126.07248322995002,gas_station,Houston,tablet,1,3,1.3708743365337446,90.65503659699101,2,0,1,0,4.844757657745927,1.3906837166743207,0
TX_00010962,2026-04-09 01:41:00.348404,CUST_000963,334.6298879076065,travel,Philadelphia,tablet,1,3,0.2618182678093303,41.58262365612633,0,0,1,0,5.816009028755164,8.047349072412505,0
TX_00010963,2026-04-09 01:42:11.348404,CUST_000758,132.95649264024723,travel,Philadelphia,tablet,1,3,3.350235849750917,99.17313210655243,3,0,1,0,4.897515065441167,1.340650333574195,0
TX_00010964,2026-04-09 01:44:07.348404,CUST_000690,97.04907514672156,retail,San Antonio,mobile,1,3,0.6966910448897395,144.02021772730106,1,0,1,0,4.585468120132001,0.6738573005804069,0
TX_00010965,2026-04-09 01:45:55.348404,CUST_000806,462.73231514951584,online,Chicago,tablet,1,3,0.7468832677035394,145.0581443564646,3,0,1,0,6.139307478746025,3.1899781787667267,0
TX_00010966,2026-04-09 01:46:36.348404,CUST_000703,191.207931193675,grocery,Dallas,mobile,1,3,2.3392176688295825,302.26062387249425,2,0,1,0,5.258577761000489,0.6325929217771159,0
TX_00010967,2026-04-09 01:48:39.348404,CUST_000301,24.958269712832962,utilities,San Antonio,mobile,1,3,1.2245812768078914,9.924582949069041,1,0,1,0,3.256490237566506,2.514792796927969,0
TX_00010968,2026-04-09 01:49:50.348404,CUST_000524,55.692671101436176,restaurant,Dallas,desktop,1,3,0.6799505148433118,576.0906299217495,2,0,1,0,4.037644944908978,0.0966734541559909,0
TX_00010969,2026-04-09 01:49:56.348404,CUST_000575,228.58581519826507,grocery,Houston,tablet,1,3,1.095801553686935,294.3255723042965,4,0,1,0,5.436276882041557,0.7766427273330345,0
TX_00010970,2026-04-09 01:50:16.348404,CUST_000775,61.328800525769466,entertainment,Austin,mobile,1,3,3.440876836612163,107.40343085946614,3,0,1,0,4.132423606704411,0.5710134214056549,0
TX_00010971,2026-04-09 01:52:06.348404,CUST_000147,100.81974450989313,healthcare,San Diego,mobile,1,3,1.1941570273758828,168.2909403664544,0,0,1,0,4.623204039238014,0.5990800472702666,0
TX_00010972,2026-04-09 01:52:27.348404,CUST_000296,100.52239853282254,gas_station,Chicago,desktop,1,3,0.12113568758401463,140.63806288093858,3,0,1,0,4.6202794493368735,0.7147595499656648,0
